RegionID,SizeRank,RegionName,RegionType,StateName,Date,MarketHeatIndex,ZHVI,SaleToListRatio,Year
394572,184,"Erie, PA",msa,PA,2023-06-30,72.0,185720.9241422581,1.0011440331460264,2023
394924,185,"Norwich, CT",msa,CT,2023-06-30,84.0,348623.47211371094,1.0310196920722077,2023
394323,186,"Amarillo, TX",msa,TX,2023-06-30,56.0,207349.5659511774,0.982570507633561,2023
394772,187,"Laredo, TX",msa,TX,2023-06-30,48.0,217250.9677949817,0.9711527729551384,2023
395171,188,"Tuscaloosa, AL",msa,AL,2023-06-30,58.0,219696.4968839462,0.9772662954134356,2023
394483,189,"College Station, TX",msa,TX,2023-06-30,60.0,301191.8744285497,0.99033980319934,2023
394732,190,"Kalamazoo, MI",msa,MI,2023-06-30,98.0,250415.89310133996,1.0083386780782175,2023
394811,191,"Lynchburg, VA",msa,VA,2023-06-30,64.0,265828.8032745773,0.9968319343772736,2023
394455,192,"Charleston, WV",msa,WV,2023-06-30,106.0,137596.2323933719,0.9680885384398902,2023
395240,193,"Yakima, WA",msa,WA,2023-06-30,61.0,331485.7284929361,0.9993964767599134,2023
394585,194,"Fargo, ND",msa,ND,2023-06-30,86.0,304850.19035792263,0.996092108070683,2023
394387,195,"Binghamton, NY",msa,NY,2023-06-30,91.0,166167.83755973887,1.0023240205439723,2023
394609,196,"Fort Smith, AR",msa,AR,2023-06-30,52.0,187010.13784363636,0.9696087048006616,2023
845160,198,"Prescott Valley, AZ",msa,AZ,2023-06-30,52.0,256118.84947418442,0.976124882681034,2023
395161,199,"Topeka, KS",msa,KS,2023-06-30,70.0,194770.97609890124,1.0047155461297688,2023
394813,200,"Macon, GA",msa,GA,2023-06-30,45.0,187656.4477201899,0.9630959469095584,2023
395174,201,"Tyler, TX",msa,TX,2023-06-30,48.0,269335.45702996367,0.982483489593934,2023
394361,202,"Barnstable Town, MA",msa,MA,2023-06-30,72.0,699434.1963334276,1.0032012314979266,2023
394519,203,"Daphne, AL",msa,AL,2023-06-30,56.0,373406.56273987767,0.9693375151511098,2023
394378,205,"Bellingham, WA",msa,WA,2023-06-30,66.0,586796.9344788385,0.9994234009608968,2023
394429,206,"Burlington, VT",msa,VT,2023-06-30,85.0,454061.7990929455,1.04024917262377,2023
395030,207,"Rochester, MN",msa,MN,2023-06-30,80.0,314035.96722764027,1.000873226793198,2023
753895,208,"Lafayette, IN",msa,IN,2023-06-30,73.0,248325.5938766893,1.0040600139464608,2023
394454,209,"Champaign, IL",msa,IL,2023-06-30,74.0,202461.35772229143,0.9972072869914208,2023
394848,210,"Medford, OR",msa,OR,2023-06-30,55.0,430172.9051305584,0.9806604651182992,2023
845164,211,"Lebanon, NH",msa,NH,2023-06-30,70.0,256118.84947418442,1.0049917547357003,2023
394459,212,"Charlottesville, VA",msa,VA,2023-06-30,76.0,433716.5151038558,1.0131741345466314,2023
394763,213,"Lake Charles, LA",msa,LA,2023-06-30,37.0,209780.2777059015,0.9545069105277738,2023
394773,214,"Las Cruces, NM",msa,NM,2023-06-30,56.0,278445.57316326915,0.9873369977593393,2023
394464,215,"Chico, CA",msa,CA,2023-06-30,68.0,403343.513694813,0.9955044101246292,2023
394681,216,"Hilton Head Island, SC",msa,SC,2023-06-30,53.0,502220.4237508618,0.9804727769555776,2023
394346,217,"Athens, GA",msa,GA,2023-06-30,62.0,337042.2115094327,0.9939209410937644,2023
394765,218,"Lake Havasu City, AZ",msa,AZ,2023-06-30,48.0,346890.26627035433,0.9690894846875568,2023
395114,220,"Springfield, IL",msa,IL,2023-06-30,82.0,170266.2244389061,1.001281645128467,2023
394691,221,"Houma, LA",msa,LA,2023-06-30,48.0,198970.50751909264,0.9529214309305176,2023
394565,223,"Elkhart, IN",msa,IN,2023-06-30,67.0,234471.075020342,0.9976664347780836,2023
394726,224,"Johnson City, TN",msa,TN,2023-06-30,61.0,257269.0477891892,0.9858232321122804,2023
395247,225,"Yuma, AZ",msa,AZ,2023-06-30,71.0,260744.001510625,0.9882649506739716,2023
394623,226,"Gainesville, GA",msa,GA,2023-06-30,61.0,379375.56189102336,0.9847601561714971,2023
394716,227,"Jacksonville, NC",msa,NC,2023-06-30,68.0,264765.1259073286,0.9976786253491235,2023
394597,228,"Florence, SC",msa,SC,2023-06-30,101.0,177665.04076583954,0.9801242407626496,2023
394680,229,"Hilo, HI",msa,HI,2023-06-30,54.0,567153.7418349886,0.9725793781835608,2023
395118,230,"St. Cloud, MN",msa,MN,2023-06-30,76.0,285834.13714798365,1.011273984653067,2023
395011,231,"Racine, WI",msa,WI,2023-06-30,91.0,273447.55761779874,1.017657518866516,2023
394380,232,"Bend, OR",msa,OR,2023-06-30,59.0,665683.5535872463,0.9881039107020976,2023
395047,233,"Saginaw, MI",msa,MI,2023-06-30,67.0,146381.28311630152,0.9881249571100224,2023
395202,234,"Warner Robins, GA",msa,GA,2023-06-30,63.0,228515.4682186085,0.9900778703557184,2023
395151,235,"Terre Haute, IN",msa,IN,2023-06-30,60.0,150315.37857447585,0.9715184509740596,2023
395162,236,"Torrington, CT",msa,CT,2023-06-30,71.0,360245.35930887377,1.0156347648788338,2023
395009,237,"Punta Gorda, FL",msa,FL,2023-06-30,39.0,378352.1248197488,0.9607523703250952,2023
394386,239,"Billings, MT",msa,MT,2023-06-30,60.0,383740.2889415501,0.9886036698881718,2023
394748,241,"Kingston, NY",msa,NY,2023-06-30,85.0,381936.0685610204,0.9957522647119172,2023
394960,242,"Panama City, FL",msa,FL,2023-06-30,39.0,367234.4256264069,0.9632708412362628,2023
394729,243,"Joplin, MO",msa,MO,2023-06-30,56.0,207487.8373871669,0.9771949647623264,2023
394539,244,"Dover, DE",msa,DE,2023-06-30,70.0,336225.7542316494,0.9916773682922072,2023
394559,245,"El Centro, CA",msa,CA,2023-06-30,76.0,318775.97392751486,0.9843894966770927,2023
394712,246,"Jackson, TN",msa,TN,2023-06-30,58.0,198235.00877204604,0.97433050364713,2023
395246,247,"Yuba City, CA",msa,CA,2023-06-30,73.0,421492.7108169233,0.9994587630752476,2023
394406,248,"Bowling Green, KY",msa,KY,2023-06-30,48.0,250239.63804407496,0.9742840632660912,2023
395119,249,"St. George, UT",msa,UT,2023-06-30,57.0,525507.3796692289,0.9788505320441936,2023
394896,250,"Muskegon, MI",msa,MI,2023-06-30,69.0,223978.33045381625,1.0040126870682302,2023
394299,251,"Abilene, TX",msa,TX,2023-06-30,55.0,201259.44753248783,0.9749623854504392,2023
394707,252,"Iowa City, IA",msa,IA,2023-06-30,73.0,275319.19216039457,0.98966740907241,2023
394351,253,"Auburn, AL",msa,AL,2023-06-30,61.0,314734.5925942794,0.9921396898004016,2023
394860,254,"Midland, TX",msa,TX,2023-06-30,65.0,294394.39152267587,0.980928927523378,2023
753869,255,"Bloomington, IL",msa,IL,2023-06-30,84.0,225085.13153090025,1.024422143364383,2023
394671,255,"Hattiesburg, MS",msa,MS,2023-06-30,54.0,200859.02236282345,0.9689826146387596,2023
394651,259,"Greenville, NC",msa,NC,2023-06-30,74.0,227813.6034367211,1.0105423703489895,2023
395210,261,"Waterloo, IA",msa,IA,2023-06-30,75.0,180054.0147156502,0.995667247504778,2023
394480,262,"Coeur d'Alene, ID",msa,ID,2023-06-30,48.0,589677.5174890319,0.9782464465189492,2023
394553,263,"East Stroudsburg, PA",msa,PA,2023-06-30,59.0,295360.7567013012,0.9980806120507938,2023
395007,264,"Pueblo, CO",msa,CO,2023-06-30,45.0,298367.95684237214,0.9800578506664532,2023
394392,265,"Blacksburg, VA",msa,VA,2023-06-30,69.0,270469.9729860423,1.0009515404939011,2023
394731,267,"Kahului, HI",msa,HI,2023-06-30,52.0,1026551.224475061,0.9769295681518798,2023
394720,268,"Janesville, WI",msa,WI,2023-06-30,81.0,244974.4037871603,1.0327173420866178,2023
394710,272,"Jackson, MI",msa,MI,2023-06-30,78.0,202180.5930507224,0.9975435461463332,2023
395125,273,"State College, PA",msa,PA,2023-06-30,72.0,326287.1364495172,1.0077635610797888,2023
395079,274,"Sebastian, FL",msa,FL,2023-06-30,45.0,392216.02082679607,0.9618463644019304,2023
394814,275,"Madera, CA",msa,CA,2023-06-30,65.0,391530.8430612381,0.9887107516293216,2023
394523,276,"Decatur, AL",msa,AL,2023-06-30,63.0,220423.1637851207,0.9859040640359226,2023
394453,277,"Chambersburg, PA",msa,PA,2023-06-30,65.0,266175.1188980372,0.9928528698392196,2023
395193,278,"Vineland, NJ",msa,NJ,2023-06-30,76.0,245666.1578206685,1.002851142483579,2023
394639,280,"Grand Junction, CO",msa,CO,2023-06-30,60.0,396350.71452465927,0.9878972999097384,2023
394563,281,"Elizabethtown, KY",msa,KY,2023-06-30,55.0,235948.62502608972,0.9771088583466132,2023
394917,282,"Niles, MI",msa,MI,2023-06-30,58.0,251980.3688740185,0.9806573733543668,2023
394873,283,"Monroe, MI",msa,MI,2023-06-30,89.0,232956.4810181408,1.0111606501084769,2023
395066,284,"Santa Fe, NM",msa,NM,2023-06-30,62.0,544045.6846016744,0.9852923188699836,2023
394493,285,"Concord, NH",msa,NH,2023-06-30,87.0,419873.05244500254,1.0388987787528992,2023
394314,286,"Alexandria, LA",msa,LA,2023-06-30,48.0,178555.5048553781,0.9657809186847908,2023
395163,287,"Traverse City, MI",msa,MI,2023-06-30,76.0,384470.10913194745,1.007034078691526,2023
394359,288,"Bangor, ME",msa,ME,2023-06-30,86.0,251687.89654481792,0.9922112724096964,2023
394685,289,"Homosassa Springs, FL",msa,FL,2023-06-30,40.0,285630.9572554249,0.9700984987325376,2023
394662,290,"Hanford, CA",msa,CA,2023-06-30,79.0,330104.0361738788,0.994491431733884,2023
394723,291,"Jefferson City, MO",msa,MO,2023-06-30,71.0,238334.69867430127,1.0013582573195796,2023
394598,292,"Florence, AL",msa,AL,2023-06-30,59.0,201002.13381409927,0.9718739238754258,2023
394537,293,"Dothan, AL",msa,AL,2023-06-30,59.0,179717.2070954513,0.9711084072336356,2023
394802,294,"London, KY",msa,KY,2023-06-30,40.0,154256.17815393404,0.9523234417946452,2023
845167,296,"Ottawa, IL",msa,IL,2023-06-30,68.0,256118.84947418442,0.9688220426965118,2023
395102,297,"Sioux City, IA",msa,IA,2023-06-30,53.0,204177.26676331143,0.9785306545241133,2023
395223,298,"Wichita Falls, TX",msa,TX,2023-06-30,63.0,170995.08673867615,0.9743960675105264,2023
394800,301,"Logan, UT",msa,UT,2023-06-30,53.0,454223.89985951857,0.9827956175269236,2023
394595,302,"Flagstaff, AZ",msa,AZ,2023-06-30,51.0,589740.9603524746,0.9847659512886568,2023
395036,303,"Rocky Mount, NC",msa,NC,2023-06-30,52.0,190899.5556085344,0.9665006082856624,2023
395000,304,"Pottsville, PA",msa,PA,2023-06-30,65.0,137405.9081789511,0.9913526071460064,2023
394515,305,"Dalton, GA",msa,GA,2023-06-30,80.0,222579.45769684963,0.9750390708886212,2023
394783,306,"Lebanon, PA",msa,PA,2023-06-30,78.0,275296.04500107886,1.0134218566653272,2023
394880,307,"Morristown, TN",msa,TN,2023-06-30,47.0,262590.7292873157,0.9766794576153018,2023
395232,308,"Winchester, VA",msa,VA,2023-06-30,65.0,359946.39390303363,0.9930725105067282,2023
395221,309,"Wheeling, WV",msa,OH,2023-06-30,59.0,129644.96611545882,0.9527749905726788,2023
394879,310,"Morgantown, WV",msa,WV,2023-06-30,40.0,208478.58566493075,0.9642692325589004,2023
394756,311,"La Crosse, WI",msa,WI,2023-06-30,99.0,300115.6219396954,1.02251698366085,2023
394900,312,"Napa, CA",msa,CA,2023-06-30,71.0,911970.5965158364,0.9964029435849854,2023
395013,313,"Rapid City, SD",msa,SD,2023-06-30,62.0,349071.9329402184,0.9940467650031484,2023
395139,314,"Sumter, SC",msa,SC,2023-06-30,49.0,204443.02975450383,0.9715660793110978,2023
395117,316,"Springfield, OH",msa,OH,2023-06-30,85.0,169200.3573988842,0.9931688759076808,2023
394668,317,"Harrisonburg, VA",msa,VA,2023-06-30,74.0,323797.8946957141,1.0040847719799917,2023
394368,318,"Battle Creek, MI",msa,MI,2023-06-30,74.0,165086.47171611767,0.9932384194746608,2023
395094,319,"Sherman, TX",msa,TX,2023-06-30,46.0,304264.8311138824,0.9736596137817438,2023
394821,320,"Manhattan, KS",msa,KS,2023-06-30,62.0,235655.26304352295,0.9854662254731132,2023
394442,321,"Carbondale, IL",msa,IL,2023-06-30,52.0,141444.6481133504,0.9655151060688606,2023
394727,322,"Johnstown, PA",msa,PA,2023-06-30,66.0,127205.13684043854,1.0080412118471451,2023
394728,323,"Jonesboro, AR",msa,AR,2023-06-30,47.0,195951.63308004348,0.9783283723413062,2023
394390,324,"Bismarck, ND",msa,ND,2023-06-30,77.0,316611.55049279245,0.9866851787765628,2023
394661,325,"Hammond, LA",msa,LA,2023-06-30,52.0,235207.82234370653,0.9736954922105756,2023
394983,326,"Pittsfield, MA",msa,MA,2023-06-30,70.0,352529.90991920145,0.999349736150943,2023
394890,327,"Mount Vernon, WA",msa,WA,2023-06-30,65.0,546877.2889578677,0.977527908502454,2023
394719,328,"Jamestown, NY",msa,NY,2023-06-30,67.0,152517.13482981778,0.9804404958864904,2023
395153,329,"The Villages, FL",msa,FL,2023-06-30,41.0,409115.1117751039,0.9676041479020464,2023
394307,330,"Albany, OR",msa,OR,2023-06-30,66.0,391164.7079312003,1.0015297144974042,2023
394633,331,"Glens Falls, NY",msa,NY,2023-06-30,75.0,276233.0411990621,0.999373602398524,2023
394780,332,"Lawton, OK",msa,OK,2023-06-30,75.0,137386.56798920728,0.9846239798821318,2023
394474,334,"Cleveland, TN",msa,TN,2023-06-30,53.0,283838.0651959593,0.9689129782344882,2023
395098,335,"Sierra Vista, AZ",msa,AZ,2023-06-30,40.0,253539.31289204105,0.9727965837072666,2023
394325,336,"Ames, IA",msa,IA,2023-06-30,62.0,261444.80618059813,0.9935737566500474,2023
394824,337,"Mansfield, OH",msa,OH,2023-06-30,117.0,160766.61556621784,1.0069624564063868,2023
395128,338,"Staunton, VA",msa,VA,2023-06-30,69.0,296105.4374883642,1.00531691979571,2023
394353,339,"Augusta, ME",msa,ME,2023-06-30,82.0,288929.49813893624,1.0191452662284222,2023
394905,341,"New Bern, NC",msa,NC,2023-06-30,62.0,236777.61339558256,0.9871018831483817,2023
394588,342,"Farmington, NM",msa,NM,2023-06-30,78.0,241092.70987844563,0.9904243248329504,2023
395120,343,"St. Joseph, MO",msa,MO,2023-06-30,69.0,182820.24447386744,0.9897794881823996,2023
395218,345,"Wenatchee, WA",msa,WA,2023-06-30,53.0,505294.1065533676,0.9872329219721436,2023
394949,346,"Owensboro, KY",msa,KY,2023-06-30,48.0,193839.89366963363,0.977184966881802,2023
753890,347,"Holland, MI",msa,MI,2023-06-30,63.0,299880.43921639427,1.0003491437560206,2023
394778,349,"Lawrence, KS",msa,KS,2023-06-30,69.0,302148.1268558313,1.0174425418490225,2023
394635,350,"Goldsboro, NC",msa,NC,2023-06-30,73.0,185969.7850209323,0.9946094613857648,2023
395213,351,"Watertown, NY",msa,NY,2023-06-30,65.0,200131.48490395807,0.9789951859119552,2023
395217,353,"Weirton, WV",msa,OH,2023-06-30,60.0,121030.93100024946,0.9602543657427322,2023
394407,356,"Bozeman, MT",msa,MT,2023-06-30,58.0,676355.5004158177,0.987771375968654,2023
394333,357,"Anniston, AL",msa,AL,2023-06-30,49.0,159639.1922460895,0.967008703477476,2023
394374,358,"Beckley, WV",msa,WV,2023-06-30,87.0,136864.5719366134,0.9462662759461904,2023
394423,360,"Brunswick, GA",msa,GA,2023-06-30,60.0,309579.5817726576,0.9753034655236856,2023
753872,361,"California, MD",msa,MD,2023-06-30,71.0,403922.5175724293,0.9995815149541586,2023
395173,361,"Twin Falls, ID",msa,ID,2023-06-30,59.0,361078.6768055242,0.979904530904562,2023
394495,363,"Cookeville, TN",msa,TN,2023-06-30,49.0,276796.13553329185,0.9637682585207888,2023
394893,364,"Muncie, IN",msa,IN,2023-06-30,75.0,146383.84137871486,0.9841297392103358,2023
394857,365,"Michigan City, IN",msa,IN,2023-06-30,68.0,224699.1055284268,0.986365099402564,2023
395039,366,"Roseburg, OR",msa,OR,2023-06-30,53.0,329790.9333159795,0.9751445617191412,2023
394788,367,"Lewiston, ME",msa,ME,2023-06-30,118.0,297266.21575788944,1.0639765202654765,2023
394804,368,"Longview, WA",msa,WA,2023-06-30,67.0,409157.22710331663,1.0004499819172634,2023
394734,370,"Kankakee, IL",msa,IL,2023-06-30,62.0,189485.7519941096,0.988270921227162,2023
394396,371,"Bluefield, WV",msa,VA,2023-06-30,61.0,140398.240997072,0.9519233335514126,2023
395095,372,"Show Low, AZ",msa,AZ,2023-06-30,42.0,382284.5839345965,0.9656860957955136,2023
395023,373,"Richmond, KY",msa,KY,2023-06-30,90.0,232785.69794601915,0.9782986894609708,2023
395168,374,"Tullahoma, TN",msa,TN,2023-06-30,45.0,288115.7416033098,0.9778574070788788,2023
394637,377,"Grand Forks, ND",msa,MN,2023-06-30,56.0,241480.41299408497,0.973453318714416,2023
394524,378,"Decatur, IL",msa,IL,2023-06-30,79.0,103945.64407435169,0.98106694205878,2023
394762,379,"LaGrange, GA",msa,GA,2023-06-30,52.0,186679.919718068,0.9781758325395404,2023
394369,380,"Bay City, MI",msa,MI,2023-06-30,75.0,154527.1343073063,1.0062712016433462,2023
394630,382,"Gettysburg, PA",msa,PA,2023-06-30,85.0,296994.5602266158,1.0036009091559377,2023
394620,383,"Gadsden, AL",msa,AL,2023-06-30,61.0,163661.34361782018,0.9646136577713732,2023
394518,385,"Danville, VA",msa,VA,2023-06-30,60.0,151223.49857432905,0.9731712516782745,2023
394794,387,"Lima, OH",msa,OH,2023-06-30,52.0,162703.6901275529,0.9866884075715304,2023
753915,388,"Salem, OH",msa,OH,2023-06-30,76.0,149080.17295463636,0.974969195218464,2023
395166,389,"Truckee, CA",msa,CA,2023-06-30,66.0,627073.4396359778,0.9870746413385788,2023
395080,390,"Sebring, FL",msa,FL,2023-06-30,42.0,233080.73515886487,0.965895561140618,2023
394462,391,"Cheyenne, WY",msa,WY,2023-06-30,60.0,361006.753458407,0.9838679836243586,2023
394689,392,"Hot Springs, AR",msa,AR,2023-06-30,55.0,233703.47163538283,0.9694978983939874,2023
394302,393,"Adrian, MI",msa,MI,2023-06-30,65.0,218498.78942367545,0.9837960528275976,2023
394542,396,"Dubuque, IA",msa,IA,2023-06-30,57.0,244808.16505379757,0.9920967889788448,2023
753912,398,"Pinehurst, NC",msa,NC,2023-06-30,66.0,390535.2602003999,0.996641209242872,2023
394953,399,"Paducah, KY",msa,KY,2023-06-30,50.0,160053.3058319255,0.966813348748318,2023
395190,400,"Victoria, TX",msa,TX,2023-06-30,44.0,221218.80584085613,0.9593164659700982,2023
395038,401,"Rome, GA",msa,GA,2023-06-30,53.0,216847.23408086784,0.976792152384255,2023
395086,402,"Sevierville, TN",msa,TN,2023-06-30,41.0,439500.7976024207,0.9665690483509128,2023
394882,403,"Moses Lake, WA",msa,WA,2023-06-30,59.0,348378.30885987845,0.9769858382981104,2023
394340,404,"Ashtabula, OH",msa,OH,2023-06-30,71.0,151462.49966141282,0.9907089673427398,2023
394441,405,"Cape Girardeau, MO",msa,MO,2023-06-30,51.0,211336.4284993743,0.9724189441071196,2023
394311,406,"Albertville, AL",msa,AL,2023-06-30,60.0,227322.3878261684,0.9708324553457336,2023
394410,408,"Brainerd, MN",msa,MN,2023-06-30,66.0,330700.7793532124,0.9953563372191646,2023
394513,409,"Cumberland, MD",msa,MD,2023-06-30,48.0,152029.21254769413,0.9554763809014488,2023
394928,410,"Ocean City, NJ",msa,NJ,2023-06-30,61.0,698118.04448706,0.9746758475885928,2023
394505,411,"Corvallis, OR",msa,OR,2023-06-30,81.0,548130.4256825752,1.0105294274409862,2023
394501,413,"Corning, NY",msa,NY,2023-06-30,64.0,158090.56504979203,0.9917837998511666,2023
394911,414,"New Philadelphia, OH",msa,OH,2023-06-30,53.0,181138.7630973961,0.9745149959843308,2023
395140,415,"Sunbury, PA",msa,PA,2023-06-30,71.0,146564.15346744144,0.9671922550103712,2023
395175,416,"Ukiah, CA",msa,CA,2023-06-30,61.0,562293.7067432916,0.9763051083314696,2023
753887,417,"Hermiston, OR",msa,OR,2023-06-30,46.0,295212.2423964827,0.9712138615823116,2023
394469,418,"Clarksburg, WV",msa,WV,2023-06-30,40.0,149142.8544246579,0.9569581819670886,2023
394964,419,"Parkersburg, WV",msa,WV,2023-06-30,93.0,158611.2477681832,0.9627520706349818,2023
394641,422,"Grants Pass, OR",msa,OR,2023-06-30,50.0,391483.08612133394,0.980395359929259,2023
394511,424,"Cullman, AL",msa,AL,2023-06-30,56.0,242538.3930410896,0.9668954787979231,2023
394907,427,"New Castle, PA",msa,PA,2023-06-30,58.0,148964.3029121119,0.9678486696654272,2023
394925,428,"Oak Harbor, WA",msa,WA,2023-06-30,64.0,622288.386195684,1.0005422054857132,2023
394568,432,"Elmira, NY",msa,NY,2023-06-30,65.0,145383.88864296128,0.984280328866002,2023
394859,437,"Midland, MI",msa,MI,2023-06-30,87.0,213063.3772881994,1.0190504596181464,2023
394755,438,"Kokomo, IN",msa,IN,2023-06-30,81.0,159844.7490991037,0.9789220516246492,2023
394395,439,"Bloomsburg, PA",msa,PA,2023-06-30,102.0,241391.6335801104,0.9965839345686716,2023
394744,442,"Key West, FL",msa,FL,2023-06-30,31.0,998497.297905261,0.9515144394118736,2023
395145,443,"Talladega, AL",msa,AL,2023-06-30,80.0,172056.5131398443,0.9572550919527272,2023
395133,444,"Stillwater, OK",msa,OK,2023-06-30,54.0,218046.5524071357,0.992115637224178,2023
394489,445,"Columbus, IN",msa,IN,2023-06-30,68.0,247457.91588429676,0.9846547451170584,2023
394345,446,"Athens, TX",msa,TX,2023-06-30,34.0,274725.5324168708,0.9639878280697204,2023
394452,447,"Centralia, WA",msa,WA,2023-06-30,57.0,403218.1382931179,0.9921899300756076,2023
394682,449,"Hinesville, GA",msa,GA,2023-06-30,70.0,233503.72611910623,1.000229389605953,2023
394541,450,"DuBois, PA",msa,PA,2023-06-30,42.0,149232.2097067909,0.9639729955095504,2023
395205,451,"Warsaw, IN",msa,IN,2023-06-30,57.0,261511.67042086527,0.9870405945933962,2023
395126,453,"Statesboro, GA",msa,GA,2023-06-30,56.0,244645.7708362249,0.981434329349342,2023
395231,455,"Wilson, NC",msa,NC,2023-06-30,69.0,212549.14101905975,0.9832182444771144,2023
753881,456,"Glenwood Springs, CO",msa,CO,2023-06-30,52.0,846125.0850717198,0.9728403294078504,2023
395085,457,"Seneca, SC",msa,SC,2023-06-30,56.0,266249.2727101495,0.9788951005394844,2023
394936,459,"Olean, NY",msa,NY,2023-06-30,73.0,148033.4931864315,0.9840813059640078,2023
395077,461,"Searcy, AR",msa,AR,2023-06-30,56.0,188843.6081203912,0.9784902148033876,2023
394994,463,"Port Angeles, WA",msa,WA,2023-06-30,56.0,468566.4927564806,1.0005784173043717,2023
394738,466,"Keene, NH",msa,NH,2023-06-30,86.0,339059.9504295656,1.028670320929718,2023
394674,467,"Heber, UT",msa,UT,2023-06-30,39.0,1059518.9549188504,0.967499049571072,2023
395010,468,"Quincy, IL",msa,IL,2023-06-30,56.0,182257.64363024555,0.9734001589342484,2023
395062,469,"Sandusky, OH",msa,OH,2023-06-30,65.0,205908.9888358491,0.9966974731883236,2023
394593,470,"Findlay, OH",msa,OH,2023-06-30,51.0,212854.2759139188,0.9901426807933148,2023
394614,471,"Frankfort, KY",msa,KY,2023-06-30,63.0,217500.7733399622,0.9747678818866742,2023
394516,472,"Danville, IL",msa,IL,2023-06-30,48.0,97453.56184750776,0.9683637396953172,2023
394298,473,"Aberdeen, WA",msa,WA,2023-06-30,45.0,331203.251636882,0.9750493460208834,2023
395106,475,"Somerset, PA",msa,PA,2023-06-30,63.0,167543.00936287202,0.9742373094994444,2023
753893,477,"Jefferson, GA",msa,GA,2023-06-30,66.0,382136.3576148863,0.9891158394754604,2023
394736,478,"Kapaa, HI",msa,HI,2023-06-30,60.0,974263.222477664,0.970628387366556,2023
395088,482,"Shawnee, OK",msa,OK,2023-06-30,41.0,172763.52003586807,0.9557023326976968,2023
786258,483,"Fort Payne, AL",msa,AL,2023-06-30,56.0,256118.84947418442,0.9654862690914784,2023
394647,486,"Greeneville, TN",msa,TN,2023-06-30,46.0,218090.9145528455,0.9648926670424668,2023
394655,488,"Greenwood, SC",msa,SC,2023-06-30,56.0,179488.1556450713,0.9474293831240228,2023
394752,490,"Klamath Falls, OR",msa,OR,2023-06-30,43.0,286829.0794700323,0.973425347672624,2023
394877,491,"Morehead City, NC",msa,NC,2023-06-30,61.0,446411.7415348775,0.9789959270046996,2023
394587,495,"Farmington, MO",msa,MO,2023-06-30,64.0,177902.23803556687,0.9719023655725796,2023
394897,496,"Muskogee, OK",msa,OK,2023-06-30,56.0,145507.564893954,0.9556070339905626,2023
394922,501,"North Wilkesboro, NC",msa,NC,2023-06-30,49.0,205808.9532499652,0.9752195014011495,2023
394885,502,"Mount Pleasant, MI",msa,MI,2023-06-30,45.0,213628.1013086847,0.9703773232395452,2023
394827,504,"Marion, OH",msa,OH,2023-06-30,135.0,155703.72127455787,1.0019235547363154,2023
395092,510,"Shelton, WA",msa,WA,2023-06-30,67.0,434841.6472888244,0.9938447312847458,2023
395105,513,"Somerset, KY",msa,KY,2023-06-30,36.0,190621.3776544499,0.9550103580145284,2023
394496,514,"Coos Bay, OR",msa,OR,2023-06-30,49.0,357299.81492926023,0.9745629968567,2023
394787,518,"Lewiston, ID",msa,ID,2023-06-30,47.0,354713.183829773,0.986994283748993,2023
394759,519,"Laconia, NH",msa,NH,2023-06-30,67.0,447005.1486046235,1.0044392922100631,2023
394629,520,"Georgetown, SC",msa,SC,2023-06-30,58.0,373462.05313073023,0.9611780560961084,2023
394570,523,"Enid, OK",msa,OK,2023-06-30,85.0,131021.87313675229,0.96372854310628,2023
394693,528,"Hudson, NY",msa,NY,2023-06-30,64.0,429598.6571918598,0.9854430630959866,2023
395136,532,"Sturgis, MI",msa,MI,2023-06-30,88.0,193972.08503377892,0.9748857306547558,2023
395044,533,"Rutland, VT",msa,VT,2023-06-30,73.0,297909.5107308376,0.9864151479459204,2023
394509,534,"Crossville, TN",msa,TN,2023-06-30,45.0,286500.3944856086,0.970777067224478,2023
845162,535,"Granbury, TX",msa,TX,2023-06-30,50.0,256118.84947418442,0.9811577097398804,2023
395049,537,"Salina, KS",msa,KS,2023-06-30,78.0,167372.05320126296,0.9895782402064978,2023
394362,540,"Barre, VT",msa,VT,2023-06-30,86.0,383069.6600636144,1.0384227462886069,2023
394336,546,"Ardmore, OK",msa,OK,2023-06-30,44.0,177148.4814435729,0.9652658100888654,2023
394592,550,"Fernley, NV",msa,NV,2023-06-30,64.0,389775.8858882951,0.9833834262865588,2023
394444,551,"Carson City, NV",msa,NV,2023-06-30,81.0,452775.443252834,0.987192574217547,2023
394411,561,"Branson, MO",msa,MO,2023-06-30,51.0,253896.6542764113,0.9643419901674336,2023
394951,564,"Oxford, MS",msa,MS,2023-06-30,50.0,326136.64874632587,0.9754493857363687,2023
394556,566,"Edwards, CO",msa,CO,2023-06-30,58.0,1150008.777719601,0.966717652711471,2023
394566,573,"Elko, NV",msa,NV,2023-06-30,64.0,335085.677797603,0.969291747272432,2023
395122,576,"St. Marys, GA",msa,GA,2023-06-30,60.0,288076.9018864914,0.9862063781359952,2023
394402,577,"Boone, NC",msa,NC,2023-06-30,33.0,484299.053944367,0.9719549093025908,2023
395204,578,"Warrensburg, MO",msa,MO,2023-06-30,56.0,264036.06128595705,0.9862867870819224,2023
394604,580,"Fort Leonard Wood, MO",msa,MO,2023-06-30,47.0,197647.1313541665,0.975458251657562,2023
